DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,PEDRA BRANCA,Caatinga,6,0.1,1.0,-5.48604,-39.73949,11.1
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,PIQUET CARNEIRO,Caatinga,0,0.0,0.77,-5.85353,-39.35537,8.1
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,ALTO SANTO,Caatinga,0,6.41,0.07,-5.53426,-38.08508,136.1
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,INDEPENDÊNCIA,Caatinga,0,2.81,0.43,-5.55035,-40.54355,16.3
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,PIQUET CARNEIRO,Caatinga,7,0.07,0.98,-5.96212,-39.53709,10.7
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,ICÓ,Caatinga,0,0.0,0.42,-6.36226,-38.65899,7.7
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,ACOPIARA,Caatinga,5,0.48,0.85,-6.06538,-39.48725,34.5
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,MOMBAÇA,Caatinga,4,0.0,1.0,-5.60458,-39.79661,10.6
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,GRANJA,Caatinga,0,0.61,0.34,-3.14678,-41.12151,12.4
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,GRANJA,Caatinga,0,0.67,0.38,-3.14833,-41.13214,24.5
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,GRANJA,Caatinga,0,0.63,0.34,-3.14967,-41.12632,36.3
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,GRANJA,Caatinga,0,0.64,0.52,-3.15117,-41.13701,16.8
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,ACOPIARA,Caatinga,2,0.2,0.82,-6.088,-39.18472,12.2
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,MARTINÓPOLE,Caatinga,3,9.15,0.12,-3.17154,-40.62217,16.5
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,GRANJA,Caatinga,0,0.52,0.64,-3.18419,-41.23062,8.7
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,SANTANA DO ACARAÚ,Caatinga,1,0.63,1.0,-3.4325,-40.11682,7.4
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,TRAIRI,Caatinga,3,1.74,0.66,-3.46422,-39.37636,39.4
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,TURURU,Caatinga,3,1.87,0.46,-3.46551,-39.38548,13.6
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,TURURU,Caatinga,3,3.17,0.69,-3.52486,-39.349,16.9
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,TURURU,Caatinga,3,3.32,0.44,-3.52617,-39.35809,20.4
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,CAUCAIA,Caatinga,2,0.51,0.96,-3.77105,-38.69181,5.6
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,TEJUÇUOCA,Caatinga,1,0.4,0.8,-3.90098,-39.53244,10.2
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,TEJUÇUOCA,Caatinga,1,0.38,0.82,-3.90231,-39.5417,9.4
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,ACOPIARA,Caatinga,1,0.11,0.68,-6.0942,-39.1013,18.0
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,AQUIRAZ,Caatinga,-999,0.0,0.83,-3.9589,-38.39096,8.7
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,CARIRÉ,Caatinga,4,0.99,0.97,-4.03816,-40.42331,63.7
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,CARIRÉ,Caatinga,3,1.04,0.88,-4.03961,-40.43338,11.4
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,ALTO SANTO,Caatinga,0,6.42,0.17,-5.54191,-38.07485,24.5
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,CARIRÉ,Caatinga,3,0.88,0.98,-4.04761,-40.42197,10.4
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,SANTA QUITÉRIA,Caatinga,2,0.0,1.0,-4.17994,-40.32965,17.8
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,MOMBAÇA,Caatinga,3,0.0,1.0,-5.64209,-39.67602,8.1
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,CANINDÉ,Caatinga,3,1.24,0.72,-4.38897,-39.59235,12.6
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,HIDROLÂNDIA,Caatinga,4,0.0,1.0,-4.45956,-40.35217,58.6
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,HIDROLÂNDIA,Caatinga,4,0.0,1.0,-4.46098,-40.3622,55.5
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,IPUEIRAS,Caatinga,5,0.2,0.82,-4.50621,-40.89354,8.0
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,BEBERIBE,Caatinga,2,0.2,0.72,-4.52163,-38.2724,17.0
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,BEBERIBE,Caatinga,2,0.2,0.73,-4.52291,-38.28131,58.7
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,BEBERIBE,Caatinga,0,1.25,0.92,-4.55145,-38.03488,5.2
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,IPUEIRAS,Caatinga,4,0.3,0.87,-4.62945,-40.6986,38.9
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,PORANGA,Caatinga,1,12.4,0.05,-4.75511,-41.217,13.8
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,CRATEÚS,Caatinga,0,9.24,0.07,-5.24532,-40.85148,20.4
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,BANABUIÚ,Caatinga,3,0.1,1.0,-5.25837,-38.9205,18.1
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,SENADOR POMPEU,Caatinga,3,0.0,1.0,-5.46569,-39.59606,10.4
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,ACOPIARA,Caatinga,1,0.2,0.69,-6.09551,-39.11063,52.1
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,ACOPIARA,Caatinga,1,0.18,0.66,-6.10331,-39.09998,38.6
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,ACOPIARA,Caatinga,1,0.2,0.66,-6.10463,-39.1093,91.3
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,ORÓS,Caatinga,0,0.24,0.5,-6.2127,-38.96487,10.9
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,ALTO SANTO,Caatinga,0,6.37,0.17,-5.5432,-38.08378,104.7
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,INDEPENDÊNCIA,Caatinga,0,2.8,0.22,-5.54772,-40.55058,11.7
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,PIQUET CARNEIRO,Caatinga,8,0.0,1.0,-5.82163,-39.51098,37.1
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,PEDRA BRANCA,Caatinga,6,0.1,1.0,-5.48469,-39.72992,11.6
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,ALTO SANTO,Caatinga,0,6.46,0.1,-5.53298,-38.07616,49.7
2023/01/03 16:20:00,AQUA_M-T,Brasil,CEARÁ,DEPUTADO IRAPUAN PINHEIRO,Caatinga,2,0.0,0.75,-5.82194,-39.1973,14.9
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,CANINDÉ,Caatinga,5,0.0,0.99,-4.09322,-39.57863,23.4
2023/01/05 16:07:00,AQUA_M-T,Brasil,CEARÁ,CARIRÉ,Caatinga,5,0.0,1.0,-3.98112,-40.41143,20.1
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,REDENÇÃO,Caatinga,5,0.0,0.95,-4.33486,-38.70746,10.8
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,CANINDÉ,Caatinga,1,0.0,0.93,-4.33597,-39.33893,28.3
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,REDENÇÃO,Caatinga,5,0.0,0.89,-4.33966,-38.70122,8.8
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,SANTA QUITÉRIA,Caatinga,5,1.02,1.0,-4.39319,-39.91748,26.6
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,DEPUTADO IRAPUAN PINHEIRO,Caatinga,1,0.0,0.99,-5.79111,-39.26289,100.3
2023/01/05 16:07:00,AQUA_M-T,Brasil,CEARÁ,FRECHEIRINHA,Caatinga,1,0.0,0.27,-3.7023,-40.85707,71.0
2023/01/05 16:07:00,AQUA_M-T,Brasil,CEARÁ,CRUZ,Caatinga,-999,0.0,1.0,-2.92845,-40.2683,13.4
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,SANTA QUITÉRIA,Caatinga,5,1.0,1.0,-4.40409,-39.9249,25.4
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,DEPUTADO IRAPUAN PINHEIRO,Caatinga,1,0.0,0.97,-5.79108,-39.25612,73.0
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,IPU,Caatinga,1,0.0,1.0,-4.43179,-40.6305,20.6
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,CANINDÉ,Caatinga,5,0.0,1.0,-4.45252,-39.68552,24.8
2023/01/05 16:07:00,AQUA_M-T,Brasil,CEARÁ,AMONTADA,Caatinga,2,0.2,0.87,-3.14481,-39.764,52.1
2023/01/05 16:07:00,AQUA_M-T,Brasil,CEARÁ,TRAIRI,Caatinga,0,0.0,1.0,-3.23796,-39.35802,12.9
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,CAPISTRANO,Caatinga,2,0.0,1.0,-4.50696,-38.85267,18.3
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,ITATIRA,Caatinga,2,0.0,0.91,-4.53171,-39.52038,33.5
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,ITATIRA,Caatinga,2,0.0,0.91,-4.5337,-39.52819,68.6
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,ITATIRA,Caatinga,2,0.0,0.91,-4.53379,-39.53495,38.5
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,BOA VIAGEM,Caatinga,6,0.0,1.0,-5.29478,-39.73957,158.1
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,BOA VIAGEM,Caatinga,7,0.0,1.0,-5.29685,-39.75505,139.8
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,BOA VIAGEM,Caatinga,7,0.0,1.0,-5.29759,-39.74607,291.7
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,BOA VIAGEM,Caatinga,6,0.0,1.0,-5.29982,-39.76179,19.0
2023/01/05 16:07:00,AQUA_M-T,Brasil,CEARÁ,COREAÚ,Caatinga,0,0.0,0.31,-3.5329,-40.5728,35.8
2023/01/05 16:07:00,AQUA_M-T,Brasil,CEARÁ,SÃO GONÇALO DO AMARANTE,Caatinga,6,0.0,0.98,-3.56383,-39.13929,10.7
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,PEDRA BRANCA,Caatinga,0,0.0,1.0,-5.37512,-39.65946,24.7
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,MOMBAÇA,Caatinga,5,0.0,1.0,-5.62597,-39.72511,14.0
2023/01/05 16:07:00,AQUA_M-T,Brasil,CEARÁ,FRECHEIRINHA,Caatinga,1,0.0,0.27,-3.6998,-40.83957,84.6
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,DEPUTADO IRAPUAN PINHEIRO,Caatinga,2,0.0,0.99,-5.79302,-39.27058,88.4
2023/01/05 16:07:00,AQUA_M-T,Brasil,CEARÁ,FRECHEIRINHA,Caatinga,1,0.0,0.27,-3.70488,-40.85178,120.5
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,DEPUTADO IRAPUAN PINHEIRO,Caatinga,2,0.0,0.97,-5.79316,-39.27731,21.8
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,IRACEMA,Caatinga,3,0.0,0.61,-5.87454,-38.20553,28.9
2023/01/05 16:07:00,AQUA_M-T,Brasil,CEARÁ,FRECHEIRINHA,Caatinga,1,0.0,0.21,-3.7025,-40.8342,40.4
2023/01/05 16:07:00,AQUA_M-T,Brasil,CEARÁ,SOBRAL,Caatinga,2,0.0,0.73,-3.80941,-40.66982,13.5
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,ICÓ,Caatinga,1,0.0,0.74,-6.40294,-38.63197,26.7
2023/01/05 16:05:00,AQUA_M-T,Brasil,CEARÁ,ICÓ,Caatinga,1,0.0,0.67,-6.40485,-38.64569,20.9
2023/01/05 16:07:00,AQUA_M-T,Brasil,CEARÁ,CARIRÉ,Caatinga,2,0.0,1.0,-3.96102,-40.57444,27.1
2023/01/06 16:47:00,AQUA_M-T,Brasil,CEARÁ,BOA VIAGEM,Caatinga,5,1.88,0.97,-5.2598,-39.77618,37.5
2023/01/06 16:47:00,AQUA_M-T,Brasil,CEARÁ,BOA VIAGEM,Caatinga,4,1.7,0.99,-5.25343,-39.78869,146.7
2023/01/06 16:47:00,AQUA_M-T,Brasil,CEARÁ,BOA VIAGEM,Caatinga,4,1.63,0.99,-5.25015,-39.7943,39.9
2023/01/06 16:47:00,AQUA_M-T,Brasil,CEARÁ,PIQUET CARNEIRO,Caatinga,10,0.0,1.0,-5.84171,-39.43559,178.2
2023/01/06 16:47:00,AQUA_M-T,Brasil,CEARÁ,ORÓS,Caatinga,6,0.0,1.0,-6.09908,-38.92001,26.6
2023/01/07 15:52:00,AQUA_M-T,Brasil,CEARÁ,URUOCA,Caatinga,0,0.37,1.0,-3.29829,-40.52247,22.5
2023/01/07 15:52:00,AQUA_M-T,Brasil,CEARÁ,ITAREMA,Caatinga,2,0.42,0.72,-3.10276,-39.89423,63.7
2023/01/07 15:52:00,AQUA_M-T,Brasil,CEARÁ,COREAÚ,Caatinga,0,0.0,0.33,-3.57204,-40.88122,44.2
2023/01/07 15:52:00,AQUA_M-T,Brasil,CEARÁ,QUIXERAMOBIM,Caatinga,10,0.0,1.0,-5.05198,-39.49384,63.6
2023/01/07 15:52:00,AQUA_M-T,Brasil,CEARÁ,BANABUIÚ,Caatinga,4,0.0,1.0,-5.07712,-38.79599,121.6
2023/01/07 15:52:00,AQUA_M-T,Brasil,CEARÁ,QUIXERAMOBIM,Caatinga,10,0.0,1.0,-5.05558,-39.52039,248.0
2023/01/07 15:52:00,AQUA_M-T,Brasil,CEARÁ,BANABUIÚ,Caatinga,4,0.0,1.0,-5.08039,-38.81959,316.2
2023/01/07 15:52:00,AQUA_M-T,Brasil,CEARÁ,BANABUIÚ,Caatinga,4,0.0,1.0,-5.08488,-38.81391,411.2
2023/01/07 15:52:00,AQUA_M-T,Brasil,CEARÁ,SENADOR POMPEU,Caatinga,7,0.0,1.0,-5.54751,-39.33881,32.9
2023/01/07 15:54:00,AQUA_M-T,Brasil,CEARÁ,BARROQUINHA,Caatinga,-999,6.0,0.23,-2.91938,-41.1138,99.6
2023/01/07 15:52:00,AQUA_M-T,Brasil,CEARÁ,ITAREMA,Caatinga,3,0.46,0.73,-3.09904,-39.86777,29.6
2023/01/08 16:34:00,AQUA_M-T,Brasil,CEARÁ,TRAIRI,Caatinga,4,0.5,0.99,-3.45392,-39.38729,13.8
2023/01/08 16:34:00,AQUA_M-T,Brasil,CEARÁ,IPU,Caatinga,1,0.0,0.93,-4.42388,-40.74121,13.7
2023/01/08 16:34:00,AQUA_M-T,Brasil,CEARÁ,PIQUET CARNEIRO,Caatinga,7,0.0,1.0,-5.86602,-39.3624,22.6
2023/01/08 16:34:00,AQUA_M-T,Brasil,CEARÁ,PIQUET CARNEIRO,Caatinga,8,0.0,1.0,-5.87572,-39.36094,21.5
2023/01/08 16:34:00,AQUA_M-T,Brasil,CEARÁ,MILAGRES,Caatinga,4,0.12,0.77,-7.2429,-38.80695,17.9
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,PIQUET CARNEIRO,Caatinga,13,1.6,0.94,-5.86097,-39.44612,23.3
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,AMONTADA,Caatinga,1,1.07,0.37,-3.23903,-39.8431,25.4
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,MORRINHOS,Caatinga,2,3.89,0.2,-3.2549,-40.08067,16.0
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,TURURU,Caatinga,0,0.0,0.84,-3.47951,-39.40009,110.8
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,TURURU,Caatinga,0,0.0,0.67,-3.48079,-39.409,21.3
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,UBAJARA,Caatinga,3,1.27,0.37,-3.78893,-40.86142,19.1
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,CARIRÉ,Caatinga,2,1.52,0.95,-3.87666,-40.69476,16.8
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,CARIRÉ,Caatinga,3,1.19,1.0,-3.89206,-40.60516,14.3
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,CHORÓ,Caatinga,6,2.06,0.66,-4.77347,-39.11731,9.8
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,IPUEIRAS,Caatinga,3,0.98,0.95,-4.60687,-40.78763,7.9
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,BOA VIAGEM,Caatinga,0,0.3,0.79,-5.29462,-39.67322,10.9
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,TAMBORIL,Caatinga,0,0.6,0.93,-5.01851,-40.38359,20.0
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,CRATEÚS,Caatinga,0,0.0,0.81,-5.32303,-40.71696,20.7
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,PIQUET CARNEIRO,Caatinga,12,1.47,0.96,-5.84195,-39.44608,18.7
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,PIQUET CARNEIRO,Caatinga,3,0.9,1.0,-5.84338,-39.5202,13.2
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,SENADOR POMPEU,Caatinga,0,0.0,1.0,-5.7439,-39.33656,58.3
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,PIQUET CARNEIRO,Caatinga,4,1.12,1.0,-5.81093,-39.35797,20.3
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,SENADOR POMPEU,Caatinga,0,0.0,1.0,-5.7452,-39.34558,89.7
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,DEPUTADO IRAPUAN PINHEIRO,Caatinga,8,1.44,0.97,-5.88659,-39.30357,22.6
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,ACOPIARA,Caatinga,7,0.2,1.0,-6.1116,-39.1424,44.4
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,ACOPIARA,Caatinga,6,1.09,0.93,-6.1232,-39.2236,37.3
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,QUIXELÔ,Caatinga,1,0.68,0.95,-6.26702,-39.2609,10.6
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,QUIXELÔ,Caatinga,1,0.7,0.92,-6.26832,-39.26997,21.6
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,SABOEIRO,Caatinga,6,0.42,0.89,-6.41678,-39.9302,31.1
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,UMARI,Caatinga,5,0.1,0.88,-6.63186,-38.79125,12.6
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,UMARI,Caatinga,5,0.1,0.93,-6.63315,-38.80022,12.2
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,CAMOCIM,Caatinga,-999,0.0,0.36,-2.88259,-40.76014,26.8
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,JAGUARETAMA,Caatinga,0,0.0,0.91,-5.38526,-38.89465,15.2
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,PEDRA BRANCA,Caatinga,2,0.0,1.0,-5.4241,-40.06243,22.1
2023/01/10 16:22:00,AQUA_M-T,Brasil,CEARÁ,SENADOR POMPEU,Caatinga,4,0.0,1.0,-5.60389,-39.26197,14.0
2023/01/11 17:04:00,AQUA_M-T,Brasil,CEARÁ,CRATEÚS,Caatinga,7,0.0,1.0,-5.26301,-40.51103,64.3
2023/01/11 17:04:00,AQUA_M-T,Brasil,CEARÁ,ACOPIARA,Caatinga,3,0.0,1.0,-6.00836,-39.11411,193.6
2023/01/11 17:04:00,AQUA_M-T,Brasil,CEARÁ,JUCÁS,Caatinga,2,0.0,0.75,-6.4488,-39.69242,38.3
2023/01/12 16:09:00,AQUA_M-T,Brasil,CEARÁ,AMONTADA,Caatinga,1,0.0,1.0,-3.25589,-39.78731,12.2
2023/01/12 16:09:00,AQUA_M-T,Brasil,CEARÁ,GRAÇA,Caatinga,1,0.0,0.77,-3.99868,-40.76514,39.6
2023/01/12 16:09:00,AQUA_M-T,Brasil,CEARÁ,ARACOIABA,Caatinga,2,0.0,1.0,-4.49939,-38.67493,17.7
2023/01/12 16:09:00,AQUA_M-T,Brasil,CEARÁ,CHORÓ,Caatinga,2,0.0,1.0,-4.67625,-39.20747,19.6
2023/01/12 16:09:00,AQUA_M-T,Brasil,CEARÁ,CANINDÉ,Caatinga,2,0.0,1.0,-4.70047,-39.30486,18.1
2023/01/12 16:09:00,AQUA_M-T,Brasil,CEARÁ,PEDRA BRANCA,Caatinga,2,0.0,1.0,-5.45367,-39.7852,18.2
2023/01/12 16:09:00,AQUA_M-T,Brasil,CEARÁ,PEDRA BRANCA,Caatinga,3,0.0,1.0,-5.45728,-39.79214,16.2
2023/01/12 16:09:00,AQUA_M-T,Brasil,CEARÁ,IRACEMA,Caatinga,5,0.0,1.0,-5.78568,-38.38493,34.2
2023/01/12 16:09:00,AQUA_M-T,Brasil,CEARÁ,ACOPIARA,Caatinga,0,0.0,0.93,-6.13811,-39.67211,43.8
2023/01/12 16:07:00,AQUA_M-T,Brasil,CEARÁ,MILAGRES,Caatinga,2,0.0,0.65,-7.43288,-38.92301,12.7
2023/01/12 16:07:00,AQUA_M-T,Brasil,CEARÁ,BARBALHA,Caatinga,1,0.0,0.21,-7.58808,-39.38621,18.8
2023/01/12 16:09:00,AQUA_M-T,Brasil,CEARÁ,ICÓ,Caatinga,9,0.0,0.86,-6.49161,-38.9847,64.8
2023/01/12 16:09:00,AQUA_M-T,Brasil,CEARÁ,AIUABA,Caatinga,2,0.1,0.45,-6.61842,-40.24271,21.3
2023/01/12 16:09:00,AQUA_M-T,Brasil,CEARÁ,IPAUMIRIM,Caatinga,6,0.0,0.75,-6.78498,-38.81105,14.3
2023/01/12 16:09:00,AQUA_M-T,Brasil,CEARÁ,IPAUMIRIM,Caatinga,6,0.0,0.74,-6.79283,-38.81596,23.0
2023/01/12 16:09:00,AQUA_M-T,Brasil,CEARÁ,IPAUMIRIM,Caatinga,6,0.0,0.81,-6.79116,-38.80348,13.2
2023/01/12 16:09:00,AQUA_M-T,Brasil,CEARÁ,IPAUMIRIM,Caatinga,6,0.0,0.74,-6.7954,-38.80955,17.3
2023/01/12 16:09:00,AQUA_M-T,Brasil,CEARÁ,CAMPOS SALES,Caatinga,5,1.46,0.76,-6.8654,-40.38406,16.5
2023/01/12 16:09:00,AQUA_M-T,Brasil,CEARÁ,ARARIPE,Caatinga,3,4.08,0.56,-7.11805,-40.13758,40.6
2023/01/12 16:09:00,AQUA_M-T,Brasil,CEARÁ,ICÓ,Caatinga,9,0.0,0.86,-6.48988,-38.97214,25.0
2023/01/12 16:07:00,AQUA_M-T,Brasil,CEARÁ,MILAGRES,Caatinga,2,0.0,0.56,-7.43107,-38.90999,10.6
2023/01/12 16:09:00,AQUA_M-T,Brasil,CEARÁ,ACOPIARA,Caatinga,1,0.0,0.97,-6.24449,-39.69317,40.7
2023/01/12 16:09:00,AQUA_M-T,Brasil,CEARÁ,ACOPIARA,Caatinga,1,0.0,0.98,-6.24257,-39.67933,327.0
2023/01/13 16:52:00,AQUA_M-T,Brasil,CEARÁ,SANTANA DO ACARAÚ,Caatinga,2,0.0,1.0,-3.44954,-40.04883,34.5
2023/01/17 16:24:00,AQUA_M-T,Brasil,CEARÁ,BATURITÉ,Caatinga,0,0.09,0.58,-4.53565,-38.77166,12.5
2023/01/17 16:24:00,AQUA_M-T,Brasil,CEARÁ,OCARA,Caatinga,0,0.0,0.84,-4.48102,-38.39551,9.3
2023/01/17 16:24:00,AQUA_M-T,Brasil,CEARÁ,POTIRETAMA,Caatinga,0,0.0,0.13,-5.84531,-38.14846,91.7
2023/01/17 16:24:00,AQUA_M-T,Brasil,CEARÁ,TRAIRI,Caatinga,0,0.61,0.08,-3.32363,-39.43023,6.7
2023/01/17 16:24:00,AQUA_M-T,Brasil,CEARÁ,PARAIPABA,Caatinga,0,0.4,0.23,-3.37458,-39.20552,6.3
2023/01/17 16:24:00,AQUA_M-T,Brasil,CEARÁ,GRANJA,Caatinga,1,3.1,0.0,-3.47501,-40.92515,13.3
2023/01/17 16:24:00,AQUA_M-T,Brasil,CEARÁ,MORAÚJO,Caatinga,2,4.91,0.0,-3.50274,-40.80313,55.1
2023/01/17 16:24:00,AQUA_M-T,Brasil,CEARÁ,BEBERIBE,Caatinga,-999,0.38,0.58,-4.39146,-37.9754,13.6
2023/01/17 16:24:00,AQUA_M-T,Brasil,CEARÁ,OCARA,Caatinga,0,0.0,0.8,-4.44404,-38.52373,12.6
2023/01/17 16:24:00,AQUA_M-T,Brasil,CEARÁ,OCARA,Caatinga,0,0.0,0.85,-4.47967,-38.38622,7.2
2023/01/21 15:58:00,AQUA_M-T,Brasil,CEARÁ,CANINDÉ,Caatinga,0,0.76,0.0,-4.45729,-39.211,20.4
2023/01/21 15:56:00,AQUA_M-T,Brasil,CEARÁ,BARRO,Caatinga,0,0.0,0.08,-7.14686,-38.73978,88.7
2023/01/21 15:56:00,AQUA_M-T,Brasil,CEARÁ,BARRO,Caatinga,0,0.0,0.08,-7.14864,-38.74454,77.1
2023/01/21 15:56:00,AQUA_M-T,Brasil,CEARÁ,BARRO,Caatinga,0,0.0,0.09,-7.15971,-38.73759,20.1
2023/01/21 15:56:00,AQUA_M-T,Brasil,CEARÁ,BARRO,Caatinga,0,0.0,0.08,-7.16148,-38.74247,22.3
2023/01/22 16:39:00,AQUA_M-T,Brasil,CEARÁ,TARRAFAS,Caatinga,0,0.0,0.0,-6.70481,-39.66777,19.4
2023/01/24 16:26:00,AQUA_M-T,Brasil,CEARÁ,ITATIRA,Caatinga,2,0.2,0.29,-4.61515,-39.4517,27.5
